Genus_id	Kingdom	Phylum	Class	Order	Family	Genus
NOG155197	Bacteria	Proteobacteria	S	S	S	S
NOG155461	Bacteria	Proteobacteria	S	S	S	S
NOG155479	Bacteria	Proteobacteria	S	S	S	S
NOG155630	Bacteria	Proteobacteria	S	S	S	S
NOG155690	Bacteria	Proteobacteria	S	S	S	S
NOG155736	Bacteria	Proteobacteria	S	S	S	S
NOG155802	Bacteria	Proteobacteria	G	G	G	G
NOG155850	Bacteria	Proteobacteria	K	K	K	K
NOG155908	Bacteria	Proteobacteria	S	S	S	S
NOG155966	Bacteria	Proteobacteria	S	S	S	S
NOG156000	Bacteria	Proteobacteria	S	S	S	S
